projectid,name,cat_id,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country
1017686466,House Kombucha: Bringin' It Fresh to YOU!,6,Food,Food,USD,27/10/13 18:46,10000,28/08/13 19:46,10076,successful,142,US
101771329,Family-operated Premier French Bakery & Cafe in SoCal,6,Food,Food,USD,06/10/15 23:44,50000,07/08/15 23:44,0,failed,0,US
1017718320,"Recycled wood functional art furniture, all natural colors",28,Art,Art,USD,04/12/14 3:04,10000,04/11/14 3:04,0,failed,0,US
101772547,That Golden Pup: 2017 Calendar,87,Animals,Photography,USD,18/10/16 6:00,3000,02/10/16 18:03,6095,successful,244,US
1017729927,Launch the Peregrine,74,Sculpture,Art,USD,22/09/12 20:02,1000,23/08/12 20:02,30,failed,2,US
1017735286,Street pet fashion - Danie's Fashion,146,Pet Fashion,Fashion,GBP,18/02/16 17:41,5000,19/01/16 17:41,0,failed,0,GB
101773583,Catalpa: Edinburgh Fringe 2015,18,Theater,Theater,USD,23/12/14 8:59,7200,02/12/14 16:56,8670,successful,128,US
1017736573,Gallery Kaiela,28,Art,Art,AUD,30/11/15 7:00,15000,29/10/15 5:02,15116,successful,80,AU
1017740508,THE UNSTAINABLE¬ WORKWEAR COLLECTION,48,Apparel,Fashion,USD,03/06/16 15:29,40000,03/05/16 15:29,154788,successful,873,US
1017756425,How Will We Cross the Seas? - A 16mm Short Film,43,Shorts,Film & Video,USD,14/11/11 18:00,1300,28/10/11 20:21,2330,successful,61,US
1017763530,KINGS,18,Theater,Theater,USD,30/03/13 5:00,500,09/03/13 13:26,505,successful,6,US
1017771275,Red Eyes Playing Cards,65,Playing Cards,Games,USD,05/10/16 19:03,10000,05/09/16 19:03,4233,canceled,141,US
1017782025,The Golden Turd,40,Video Games,Games,GBP,15/12/16 23:12,40000,15/11/16 23:12,371,live,18,GB
1017793716,Around The Urinal: A Political Satire,19,Comics,Comics,USD,01/04/12 23:18,10000,02/03/12 23:18,130,failed,2,US
1017814305,Creative Braining Mobile App for Android (already on iPhone),13,Games,Games,USD,09/08/12 17:16,2000,10/07/12 17:16,2,failed,1,US
1017817510,Through the eyes of a veteran,24,Illustration,Art,USD,07/12/16 3:18,8000,08/10/16 3:18,0,live,0,US
1017820952,Second City Coffee,7,Drinks,Food,GBP,07/02/16 22:00,3000,26/01/16 11:09,497,failed,13,GB
1017833625,Mule Light V2 - The Only Flashlight You Will Ever Need,53,Technology,Technology,USD,17/04/16 18:50,150000,15/03/16 17:50,158455,successful,1537,US
1017846362,Marks,2,Narrative Film,Film & Video,USD,10/09/14 22:24,1500,01/08/14 22:24,90,failed,5,US
10178577,"MYTHOS: NECRONOMICON, Bicycle¬ Playing Cards",27,Tabletop Games,Games,USD,01/11/12 4:59,15000,22/09/12 0:01,42660.66,successful,1193,US
1017867670,Speedmaster Racing Seat with Motion Technology (Canceled),8,Product Design,Design,EUR,04/05/16 8:54,130000,30/03/16 8:54,6818,canceled,16,DE
101787410,"""Behind the scenes of famous art"" - Wall Calendar 2015",24,Illustration,Art,SEK,28/11/14 12:35,6000,29/10/14 11:35,0,failed,0,SE
1017883045,Lovely Math - A Book of Fractals,88,Digital Art,Art,USD,10/04/10 22:00,2500,13/01/10 17:34,135,failed,3,US
1017884272,"conversations, the book, screenplay, film",41,Anthologies,Publishing,USD,15/03/15 16:56,5500,14/01/15 17:56,6,failed,2,US
1017885147,Scribble: A film made by first-graders.,75,Animation,Film & Video,USD,10/02/16 2:00,1200,12/01/16 15:00,2124,successful,51,US
101788707,The World's Best Running Shorts,48,Apparel,Fashion,USD,17/09/16 16:55,10000,19/07/16 16:55,69167,successful,1129,US
1017909964,Sexy Suitcase,76,Sound,Technology,AUD,08/06/15 13:29,2000,09/05/15 13:29,0,failed,0,AU
1017911802,Weathered Notebooks,8,Product Design,Design,USD,05/03/16 5:00,2600,04/02/16 20:28,6121,successful,114,US
1017924930,MY LIFE: Chasing the Dream.  (Canceled),9,Documentary,Film & Video,USD,02/12/10 21:01,22000,02/11/10 20:01,2005,canceled,10,US
1017925111,Altar to Our Lady of the Shining Silver Sun,88,Digital Art,Art,USD,09/04/12 4:00,3600,11/03/12 17:22,3855,successful,63,US
101792802,Dekka Clothing Company,48,Apparel,Fashion,USD,29/12/15 5:24,10000,30/10/15 4:24,0,failed,0,US
1017941492,POPE Watch Co.,14,Design,Design,USD,29/06/13 5:00,50000,22/05/13 22:02,56523,successful,139,US
1017946115,NON COMPOS MENTIS (aka Jerry),2,Narrative Film,Film & Video,USD,18/12/11 4:12,1000,19/10/11 4:12,1140,successful,15,US
101795074,The Humans Are Coming - Short Film,43,Shorts,Film & Video,USD,17/08/12 2:14,700,03/07/12 2:14,930,successful,32,US
1017958398,U-DICE : An universal electronic dice for most dice games,27,Tabletop Games,Games,USD,23/04/15 5:00,8000,03/04/15 18:30,5611,failed,97,US
1017959030,Drive with Lynk,53,Technology,Technology,USD,02/06/13 9:49,750000,26/03/13 3:27,81060.67,failed,945,US
1017960054,Stingrays Poetry Collection (Feel The Sting),1,Poetry,Publishing,USD,14/12/16 6:59,700,11/11/16 12:55,437,live,16,US
101796597,"""creature"" an original dance opera for the digital age",52,Dance,Dance,USD,14/12/13 5:59,10000,05/11/13 18:31,10287,successful,174,US
101797258,Cannibal Unicorn,48,Apparel,Fashion,EUR,24/12/15 21:45,50000,24/11/15 21:45,10,failed,2,DE
1017979035,Project Joytality,3,Music,Music,USD,13/04/15 19:49,800,24/03/15 18:49,817,successful,27,US
1017984540,Linotype: The Film - Final Push,9,Documentary,Film & Video,USD,10/09/11 4:35,20000,11/08/11 4:35,26100,successful,360,US
1017986810,Carin Wear: No more leaks - control your bladder again,123,Wearables,Technology,EUR,29/06/16 15:02,15000,23/05/16 15:02,16087,successful,57,NL
1017987349,I Mons,68,Children's Books,Publishing,EUR,16/02/16 20:23,2000,17/01/16 20:23,0,failed,0,IT
101799307,Farming Food Justice: Cheerful Chicken Farm,95,Farms,Food,USD,01/02/15 5:59,42500,24/12/14 18:39,4771,failed,49,US
1017998338,:60 Poetry Collection,1,Poetry,Publishing,USD,01/08/13 2:31,1500,02/07/13 2:31,361,failed,12,US
1018005264,One Love/Screw U: Yard Girl Jewelry's First Collection,17,Fashion,Fashion,USD,20/07/13 21:37,4000,10/06/13 21:37,0,failed,0,US
1018010127,Video Coverage of Essen International Game Fair & Ludo Fact,27,Tabletop Games,Games,USD,06/10/11 17:35,6500,06/09/11 17:35,6969.04,successful,163,US
101801331,"Trackable, Handcrafted Leather Products",8,Product Design,Design,GBP,25/09/16 13:55,50000,16/08/16 13:55,8977,failed,53,GB
1018022806,Cup-O-Ghetti to Go!,22,Food Trucks,Food,USD,21/08/14 1:13,10000,22/07/14 1:13,3,failed,2,US
1018024241,Socialize,36,Web,Technology,EUR,20/12/15 17:08,60000,10/11/15 17:08,0,failed,0,IT
101802684,Donate $1 for Hip Hop,132,Television,Film & Video,USD,18/09/14 7:41,1168,19/08/14 7:41,1204,successful,66,US
1018031183,Over the Rainbow at Taonga Glass Studios,28,Art,Art,USD,13/01/14 8:04,33333,11/12/13 8:04,7735,failed,39,US
1018031776,Creating a promo for the Horror Film 'TRUST',2,Narrative Film,Film & Video,USD,30/08/10 20:34,15000,20/07/10 5:18,115,failed,3,US
1018032251,Dedication Damage (Feature Film),58,Drama,Film & Video,USD,21/05/15 17:32,7900,21/04/15 17:32,567,failed,14,US
1018037658,Scuttle: Handmade Cuteness,8,Product Design,Design,USD,28/07/10 18:00,2500,17/06/10 3:25,130,failed,5,US
1018038902,How to Lose a Race for Congress,10,Nonfiction,Publishing,USD,06/09/12 0:51,10000,07/08/12 0:51,25,failed,1,US
1018041454,WRIST MEMO,8,Product Design,Design,USD,13/07/14 14:57,79000,13/06/14 14:57,90,failed,2,US
1018051107,Tattered: a story of love and homelessness,43,Shorts,Film & Video,USD,11/01/14 5:59,3500,17/12/13 20:59,4652,successful,79,US
1018053755,Bobby's Biggest Bubble: A really BIG tale!,68,Children's Books,Publishing,USD,01/06/12 23:40,5500,02/05/12 23:40,5675,successful,79,US
1018057143,It's Different Every Day Calendar,104,Calendars,Publishing,USD,20/11/14 8:32,5000,20/10/14 17:42,6249.11,successful,151,US
1018059160,"""a collaboration of strangers, part II„the west coast""",23,Public Art,Art,USD,01/07/16 20:26,3000,01/06/16 20:26,3100,successful,30,US
1018061444,Kim Boekbinder presents: NOISEWITCH in San Francisco,3,Music,Music,USD,04/03/16 21:53,1000,18/02/16 21:53,1075,successful,28,US
1018066528,Corvallis Imagination Music and Art Festival 2014,3,Music,Music,USD,14/08/14 2:00,2000,10/07/14 2:22,395,failed,13,US
1018070335,"90 days to Create an Album, Perform it Live & Film it all!",44,Electronic Music,Music,GBP,18/09/13 21:40,5000,19/08/13 21:40,496,failed,7,GB
1018080814,UNIVERSAL PHONE LEASH (Canceled),33,Hardware,Technology,USD,22/05/16 10:17,10000,23/03/16 9:17,6,canceled,2,US
1018084382,Izcalli Youth Leadership Camp,28,Art,Art,USD,16/05/15 4:40,2500,16/04/15 4:40,2780,successful,40,US
1018101381,Mayan Empire inspired Dice,27,Tabletop Games,Games,USD,02/03/12 22:04,3000,01/02/12 22:04,746,failed,35,US
1018111765,The Chocolate Lab - Hand-Crafted Southern Artisan Candy Bars,6,Food,Food,USD,17/10/12 3:00,9750,14/09/12 16:45,9838,successful,98,US
1018116618,A.F.C FALL/WINTER 2011 LAUNCH (Canceled),17,Fashion,Fashion,USD,05/09/11 0:00,3500,04/08/11 23:53,50,canceled,2,US
1018116873,"Lisa Redfern New CD ""A Living Prayer""",83,Country & Folk,Music,USD,30/04/13 19:45,3000,31/03/13 19:45,4525,successful,79,US
1018120566,"""25 years of the Mafia Game"" Workshop",13,Games,Games,USD,29/10/12 17:00,10000,28/09/12 20:38,100,failed,4,US
1018137347,Desoto Jones needs your help to release their second album!,32,Rock,Music,USD,23/02/12 17:43,5000,24/01/12 17:43,7731.33,successful,180,US
1018142290,Making My Way To Japan <3 (Canceled),117,Places,Photography,USD,24/04/16 18:21,8000,25/03/16 17:21,0,canceled,0,US
1018148257,INFESTED EARTH Issue 1,15,Comic Books,Comics,GBP,29/09/15 1:00,2500,25/08/15 1:00,2951,successful,96,GB
1018151520,Bachelorette: A Card Game for BFFs,65,Playing Cards,Games,USD,18/11/16 9:10,2000,11/10/16 23:10,20,canceled,1,US
101815450,The Deadlys: Elizabeth Figurine (Canceled),74,Sculpture,Art,USD,05/07/11 18:45,5000,05/06/11 18:45,75,canceled,3,US
1018159305,Maqoo ||  Underwear Revolution,123,Wearables,Technology,USD,27/08/15 15:01,10000,27/07/15 15:01,20848,successful,215,US
1018181261,The Wild Image Project Shows (Canceled),25,Photography,Photography,USD,15/07/09 5:59,5000,03/06/09 22:47,0,canceled,0,US
1018208682,Swing King,8,Product Design,Design,USD,11/12/14 1:37,5000,11/11/14 1:37,5145,successful,31,US
1018213109,A DAY OF HAVOC,4,Film & Video,Film & Video,USD,26/01/13 20:22,5000,27/12/12 20:22,430,failed,12,US
1018213927,Create & Orchestrate,121,Academic,Publishing,USD,23/07/15 16:58,20000,23/06/15 16:58,36192,successful,396,US
1018225437,A Burger,6,Food,Food,USD,08/08/14 5:52,20,09/07/14 5:52,0,failed,0,US
1018237097,Jacqueline Rose's studio project,83,Country & Folk,Music,USD,20/10/12 19:23,3000,20/09/12 19:23,3493,successful,63,US
1018242373,Life Defies All Odds,9,Documentary,Film & Video,USD,20/01/13 5:12,25000,06/12/12 5:12,105,failed,3,US
1018245298,BellRoig Duet,3,Music,Music,USD,12/02/15 23:50,21000,13/01/15 23:50,2,failed,2,US
1018251181,Bully United Clothing,17,Fashion,Fashion,USD,25/05/15 0:40,5000,15/05/15 0:40,600,failed,1,US
1018254980,OIFIII vet seeks help to follow dream! (Canceled),136,Nature,Photography,USD,22/08/14 21:22,700,23/07/14 21:22,5,canceled,1,US
1018255585,Fund an Award Winning Filmmaker and See the film at a festival near you,43,Shorts,Film & Video,USD,28/11/09 22:26,1000,30/08/09 23:45,20,failed,1,US
1018273566,Einsten Tananta: El Sonido de Tu Cruz,110,Faith,Music,USD,12/04/15 1:00,7000,09/03/15 20:05,242,failed,7,US
101828667,Devour Me. Debut Album.,32,Rock,Music,USD,04/04/13 0:46,9500,05/03/13 0:46,1885,failed,22,US
1018289640,The Broken Glass Behind the China Cabinet,42,Publishing,Publishing,USD,28/09/12 20:57,3000,30/07/12 20:57,25,failed,1,US
1018313087,Starting up my own little art business,54,Painting,Art,USD,18/09/16 3:30,1300,19/08/16 3:30,10,failed,1,US
1018353815,Belladonna Springs,4,Film & Video,Film & Video,USD,22/04/11 19:35,30000,20/02/11 19:35,1025,failed,17,US
1018356884,Coffee Shea Whip Funding,20,DIY,Crafts,USD,09/07/16 21:29,1400,09/06/16 21:29,50,failed,5,US
1018362105,Remembering Nancy a short Sci-Fi Film,112,Science Fiction,Film & Video,GBP,14/03/15 18:49,300,12/02/15 19:49,870,successful,20,GB
1018374983,The Recollectors: Remembering Parents Lost to AIDS,10,Nonfiction,Publishing,USD,17/04/14 2:00,10000,02/04/14 4:35,13824.33,successful,235,US
1018386819,Hodgello's Blood,118,Graphic Novels,Comics,USD,01/06/16 0:57,25000,02/05/16 0:57,58,failed,4,US
1018389357,The Gem Collector Wii U,40,Video Games,Games,USD,24/03/16 3:03,650,23/02/16 4:03,874,successful,18,US
1018400785,Johns herbs and spices,115,Small Batch,Food,USD,27/10/14 5:32,10000,27/09/14 6:32,0,failed,0,US
1018407688,Devil's Panties Devil Girl Plushie!,19,Comics,Comics,USD,18/09/13 4:00,15000,13/08/13 21:59,41376.14,successful,732,US
1018409231,"Zen Spinning Top - Precise, Durable, Timeless",8,Product Design,Design,USD,28/06/16 23:03,5000,19/05/16 23:03,5782,successful,196,US
1018418601,SURVIVE! ZOMBIELAND,13,Games,Games,CAD,10/12/16 22:39,10000,05/11/16 21:39,78,canceled,2,CA
1018424356,MommySwap.com (A Unique Childcare Solution),36,Web,Technology,USD,30/03/15 16:50,10000,04/03/15 16:50,200,failed,7,US
1018430883,PITZ QUATTRONE records original songs!,3,Music,Music,USD,26/03/13 12:48,4500,24/02/13 13:48,4660,successful,80,US
1018438779,Yargis - Indie Space Game of the Year!,40,Video Games,Games,USD,07/08/13 5:07,10000,08/07/13 5:07,10452,successful,38,US
1018445022,Pink Gorilla presents LEVEL UP: Pixel Pub & Gaming Lounge,40,Video Games,Games,USD,03/09/12 1:38,75000,04/08/12 1:38,14410,failed,202,US
1018446318,Point B,2,Narrative Film,Film & Video,USD,12/08/13 21:24,3500,13/07/13 21:24,4680.69,successful,107,US
1018448676,Table of convenience for all man kind to use (Canceled),81,Graphic Design,Design,USD,18/07/16 0:55,300000,18/06/16 0:55,10,canceled,1,US
101845091,The Faetell Dress Shirt,17,Fashion,Fashion,USD,07/07/12 18:42,5000,07/06/12 18:42,1006,failed,7,US
1018466916,The Faux Montreux on vinyl,11,Indie Rock,Music,USD,27/11/15 16:57,500,28/09/15 16:57,315,failed,10,US
1018476470,KIN COFFEE,6,Food,Food,USD,21/04/16 20:46,14000,22/03/16 19:46,5661,failed,87,US
1018479538,"""Istanbul'um"" - Meine Herzensangelegenheit (Canceled)",57,Photobooks,Photography,EUR,14/12/15 11:55,3000,24/11/15 11:55,0,canceled,0,DE
1018486946,Daymak Photon Scooter,33,Hardware,Technology,CAD,27/07/15 18:10,30000,18/06/15 18:10,35288.5,successful,68,CA
1018493485,The perspective of the little nation,56,World Music,Music,USD,01/06/16 19:12,10000,02/05/16 19:12,0,failed,0,US
1018495520,"""Not Just Plain..."" Vanilla Extracts & Foodstuffs Startup",115,Small Batch,Food,USD,12/07/14 5:59,3500,07/06/14 6:00,3712,successful,134,US
1018501922,Personal Handyman: Mobile on the go home repair (Canceled),46,Apps,Technology,USD,06/06/15 11:14,4500,07/05/15 11:14,0,canceled,0,US
1018571166,4 Weeks - A Student Film,2,Narrative Film,Film & Video,USD,12/08/12 12:58,5000,13/07/12 12:58,35,failed,2,US
1018574123,Viola meets Mooresburg,147,Knitting,Crafts,CAD,06/12/15 18:00,5000,16/11/15 18:00,18846.5,successful,143,CA
1018582183,The Magnificent Race #2,68,Children's Books,Publishing,USD,04/11/14 7:59,11333,09/10/14 17:52,12083,successful,100,US
1018582469,New teen cult beauty brand - the positive side of beauty,8,Product Design,Design,GBP,19/12/16 0:42,50000,19/11/16 0:42,101,live,4,GB
1018583969,VIRUS NOVEL,30,Fiction,Publishing,GBP,01/08/13 0:13,2600,02/07/13 0:13,21,failed,2,GB
1018587198,JUMP! Family Entertainment,13,Games,Games,USD,14/08/15 4:40,75000,15/07/15 4:40,25,failed,1,US
1018587435,Landscape Fine Art Photography Magazine,125,Photo,Journalism,USD,01/12/16 16:02,20000,01/11/16 15:02,651,failed,31,US
101859331,The Fight for System Haven - A 16-Bit Style Space Adventure!,40,Video Games,Games,GBP,04/09/16 9:26,25000,05/08/16 9:26,969,failed,19,GB
1018596948,Songs of Joy & Pain - Sutter Zachman's Debut Record,3,Music,Music,USD,01/12/12 8:59,10000,29/10/12 3:08,1296,canceled,15,US
1018596958,A Subtle Violence,43,Shorts,Film & Video,USD,07/03/13 6:00,7500,04/02/13 22:58,8035,successful,123,US
1018604200,People with the Occasional Appetite for a Biscuit,25,Photography,Photography,USD,29/03/16 1:56,5000,04/03/16 1:56,1142,failed,39,US
1018607549,100% All Natural Earth Friendly Green Candles,12,Crafts,Crafts,USD,30/03/14 15:45,1250,13/02/14 15:45,211,failed,11,US
1018613131,Monowalker Fatmate: The Ultimate Hiking Trailer,8,Product Design,Design,EUR,17/04/16 20:00,25000,27/03/16 18:55,32043,successful,40,DE
1018619714,Ah-Sitake HA! - Animal Ninjas Card Battling Game... of DOOM!,27,Tabletop Games,Games,CAD,04/11/16 18:05,5,11/10/16 19:05,239,successful,12,CA
1018620632,Rachel Leigh Wiley's Debut Acoustic Album 2014,83,Country & Folk,Music,USD,26/06/14 8:16,5000,27/05/14 8:16,50,failed,1,US
1018638030,Wefre - Free Unlimited Music (Canceled),46,Apps,Technology,EUR,14/02/16 17:40,3000,15/01/16 17:40,423,canceled,23,ES
1018641183,Rainbow Fletcher's new work: When Jupiter and Saturn Met,73,Performances,Dance,USD,06/06/14 21:59,3000,13/05/14 18:52,3858.13,successful,64,US
1018642651,Deep Stuff with Sean,96,Conceptual Art,Art,USD,08/12/14 19:08,100,09/10/14 19:08,3,failed,2,US
1018647039,The Albany Symphony records Derek Bermel's Migration Series,80,Classical Music,Music,USD,19/05/15 5:59,10000,14/04/15 21:26,10125,successful,48,US
1018656043,FIVE IN COMMON.,4,Film & Video,Film & Video,USD,20/03/15 20:08,12000,05/03/15 21:08,0,failed,0,US
1018658216,"The Story of RAY the Buffalo, featuring his friend Emily",68,Children's Books,Publishing,USD,07/12/12 16:23,7770,06/11/12 2:05,586,failed,11,US
1018660731,Romoss Powerful Charger Station for Family and Business,35,Gadgets,Technology,USD,02/07/16 15:00,30000,01/06/16 15:00,14085,failed,89,US
1018665193,Cody Collins EP launch,83,Country & Folk,Music,USD,20/05/12 6:11,65000,20/04/12 6:11,0,failed,0,US
1018665331,Back To Grass Roots,95,Farms,Food,USD,06/11/14 20:27,10000,07/10/14 20:27,0,failed,0,US
101866662,"Chris Bartick's ""Moment of Sailing"" Paintings, NY Harbor",54,Painting,Art,USD,01/07/14 1:00,1500,15/05/14 3:46,200,failed,1,US
1018686464,Sunday Morning Pancake Mix,6,Food,Food,USD,01/06/13 6:59,5000,09/05/13 4:48,6475,successful,162,US
101869441,"A K A   ""Bobbi""  a Documentary!",9,Documentary,Film & Video,USD,09/03/11 20:19,7500,20/01/11 20:19,260,failed,8,US
1018695454,The Balls of Power,4,Film & Video,Film & Video,GBP,01/06/13 0:00,4000,09/05/13 20:59,55,failed,1,GB
101870565,Vista-Ville Skateboards,8,Product Design,Design,USD,12/05/14 0:03,500,12/04/14 0:03,100,failed,1,US
1018708214,Undead Apparel :: Vintage Zombie T-Shirts,17,Fashion,Fashion,GBP,03/09/13 23:12,10000,01/08/13 23:12,2496,failed,74,GB
1018712423,By George debut album,11,Indie Rock,Music,USD,03/08/12 2:04,500,06/07/12 2:32,510,successful,13,US
1018720388,Warmin  - first ceramic dish set for induction surfaces,53,Technology,Technology,EUR,24/03/16 19:10,62000,08/02/16 20:10,250,failed,6,IE
1018724477,Kokopelli Rising ~ New Mexico CORE Project for Burning Man,23,Public Art,Art,USD,05/08/12 23:27,1500,16/07/12 23:27,1520,successful,38,US
1018725614,Keith Karns Big Band Featuring: Rich Perry,37,Jazz,Music,USD,20/06/16 5:46,5000,21/05/16 5:46,5089,successful,130,US
1018731319,Pig Floyd's BBQ,22,Food Trucks,Food,USD,18/09/15 16:06,5000,20/07/15 16:06,1625,failed,9,US
1018734257,SEPOD,50,Hip-Hop,Music,USD,25/06/14 22:55,225,04/06/14 22:55,0,failed,0,US
1018736762,Help Sail With Kings record an album!,83,Country & Folk,Music,CAD,24/05/15 4:47,15000,25/03/15 3:47,441,failed,9,CA
1018738674,siemless,36,Web,Technology,GBP,20/06/15 21:44,5000,21/05/15 21:44,610,failed,7,GB
1018744136,21 Revolutions,42,Publishing,Publishing,GBP,11/02/14 16:12,5000,13/12/13 16:12,5839,successful,187,GB
1018753342,The Drowsy Chaperone,18,Theater,Theater,USD,30/01/12 0:01,2000,31/12/11 11:46,2666,successful,32,US
1018753681,Zach Hurd - 4th Studio Album,26,Pop,Music,USD,20/10/13 15:38,10000,20/09/13 15:38,14546,successful,125,US
